sample_id	project	instrument	geo_loc_name	region	seq_region	sample_type
10532.6c3ce76b.620e.42b7.a24a.0ff2b3c37195	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6c9744b7.c409.40ba.8f3a.278213a8ccf6	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6cf760eb.b260.4e70.9509.cccd05dfacb0	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6dec9fe4.0f34.440a.879d.b5ca33e796af	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6e1c0019.205f.4d31.bc90.2e949a2da40c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6e887652.7990.409b.bd72.01a4bf5a7a2c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6e911df2.b54d.44a2.8fb8.1b6c1b9c3362	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6ecca0ea.049c.41ec.b324.404e504d44c0	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.6ff86078.b0f6.40f1.9928.333f0954555d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.702e5557.ca8d.420d.a802.11257794814d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.709ae56e.5c79.4e56.b054.5bb1522e6a48	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.72a8ae87.94ea.41e3.b43c.b5337f6a0548	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.72c5d05e.1244.452a.89dc.a1a47acc2483	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.72dd84a6.192a.4879.9fc1.8260e7b92457	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.752f32b0.f570.4ccc.9028.fc536a323b98	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.75e9a7e3.f4ae.4643.9d94.d45401ce47eb	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.76295cb2.371f.4a12.824e.7f7209740b44	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.76a5ac2d.49be.491e.a5c2.adcb61e07894	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7784d541.bb0c.4a5d.a894.2efca9dae3b1	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.77da3cc8.c0a0.4848.8dd4.d07d8e05735b	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.77fc3945.be1b.497d.8d77.a15554f078f2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.78140709.84c3.437f.a130.795e7391da34	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.78ff0b74.3d7e.4ed5.8c2d.a5f77b793718	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7a88ccf2.1f0f.43e8.ae0e.d3de08c1f045	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7a9cef0c.0180.49a3.808f.ce7130ad744b	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7bb97977.f259.42e4.96c0.defb321a35f6	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7c47fcf2.5787.42a5.87e2.836d5dfafa89	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7c66ff62.02e7.458d.a55d.8d07d15a9315	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7c6a5ce6.5bc1.41f8.b082.9d812dcb87d3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7cd751c9.7106.4e4f.8588.b9e9035ba333	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7d75b189.d50c.42f3.837c.5c10af4e87ba	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7dde8baf.6642.4796.8a04.d9b398a674b2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7e1f1b3f.4575.458c.9f42.287d03499e25	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7ee156e0.2353.47bd.b4d0.e6cb56bcd611	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.7f07b1a5.8b6f.4f33.af95.b41bf6bad858	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.806de48e.590a.41d2.8e3a.56b4e5f63dc5	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.80cd536f.16ba.4c7d.9ebd.023dcff85a44	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8109a7fc.1e1e.4006.ae0b.93def8de40c3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.813e04bb.5ec0.48e2.948f.d7a41341772d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.81a16ca3.6299.40f0.ae7b.fe2dd2ac4243	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.82a93877.b6c0.47cb.b4e5.990dbef0395c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.82c1f0a9.ecfe.45df.9aa5.c39385ca1c32	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.82d7cb16.3ce6.4f64.9e00.3c8ba7b5d89a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.832ba500.7ff2.4c91.ac33.76a3aca26460	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8349ca0d.fceb.4200.bc96.3f39f2e37e48	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.84120710.dd14.4def.90b4.c34cbcedd38e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.85211605.2ea8.4e08.8b40.c23cdc2b0ef4	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8533740d.91e4.46e3.b9a7.0ea4a0e9e428	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.853d0766.feac.4df4.ae31.440cc55d23f3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.86144e86.1d92.41e9.b535.d51a453c6eb4	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.86fa2207.97bf.4dda.bfc2.25e1db76807e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.873473f6.eef2.4718.b5f4.e88757055760	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8829897e.3fc1.49d8.b4f4.d241b10a0e5d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.884e1ddb.8d8b.45cf.8dba.16387520872c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.89506e73.0c5f.43f5.ac8a.8bff26f468dd	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.898a69ad.8762.48d3.b286.356551d1bd83	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.89d77704.b4a7.497d.be45.7d0612828999	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8a842638.cb92.480d.907c.eae18367b9cd	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8bc148ce.c18e.4e78.b321.1bc49b69f33c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8c4ae03d.dd8c.44ec.8336.15e0b031d97f	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8c53081c.7a13.4c8f.bbbf.b332785b3e21	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8cbe736d.b553.450d.af3c.d5ad08863390	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8d2746d9.68e2.42e3.acfc.092603ad6ec1	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8d596033.bccb.44dc.aa21.946a4e4c5b1a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8d972760.88c4.49f9.8712.a919bb215db5	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.8d9faaed.d3f1.4d05.9f4f.38b916fb5bb8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.90120dc2.ad2e.4916.a660.633ba4b6a7b8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.90b5a4f1.85bf.43ba.b100.08c077f4b0cd	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.90e7d744.0e3b.4081.a2b5.3b82e5323b25	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.91023f5b.9d29.404a.a1d8.211f4942b9f7	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.932158d8.e379.4cc8.8a38.b3755c70cff9	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9362298f.4177.4fb2.8a1e.9c4e4d5eb058	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.96e90c95.020c.41ef.9828.85cd563eb8bb	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.973536e9.32f0.4837.9c9a.91d8ca24ec0e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.97e0e94b.e50b.402f.9d18.8277c8d81d9a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.98c66ce0.1f4c.422c.86e9.3561ea63b612	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.98d36350.175c.439b.a534.27de6e5783ad	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.990b9c49.0a02.41d5.936d.9ee172c33b2f	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.99b59c4d.8f92.4b4f.a1e8.feac7a698f02	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9ad2ea88.f0eb.435c.976d.416ebbfcd1b4	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9ae6a37c.be4b.4ce6.afce.7bb6ab13e531	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9b00e3b8.869c.4664.ad85.4428c7adf122	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9b3e87a6.3041.4d90.be02.332c1b097988	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9b692a58.33a3.4645.86a3.3cd91d3a1b4b	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9bcd5895.a696.438c.a053.d29869a6ff8e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9be04e3a.a432.42ef.892d.ee025e4171ee	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9c01ae7a.4e91.40b3.9b10.b8d859f7709a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9c0fc647.8ae0.4c53.95ab.c0c9b5995ce6	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9ce7575e.ced6.4a0d.b97e.c66616c88598	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9e09667c.116e.493a.9871.eb20ffaa78c3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9e0e46c9.56fb.486e.953e.6feb8b2593a9	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9e5630dc.0ab1.4e85.a4e8.24774a6bf46e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9e6231cc.081f.4a34.8c8e.87b7d19bc1a7	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9e92829f.cd7a.4950.8a1e.40da8411f5c2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9ed6ca18.aff3.4795.ab4a.1b7af3b839a9	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9f8969fc.b303.470c.826d.6c3bab546727	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9fa049be.9576.476d.9c8b.bedd0afaa86e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.9fd07251.eccf.4636.a7e8.e8d33c67b49d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a0c64abc.8829.430e.8bf2.8f2674d435ae	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a15775e3.7351.4cb6.a3c9.113f18271447	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a1f61e5d.8dae.45c2.8de6.4303a428d157	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a221b74c.6515.4506.b941.abd8da16efe4	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a2233d99.3e53.4996.84a6.56da14785ffa	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a2c34b14.f857.4bd0.8109.ce29f161c2f2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a3adc0e6.915f.4d4a.abc6.b8a32c30e0ba	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a3d004ed.f43a.4320.83e9.b5cb8dc20328	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a46964d4.025a.4058.9026.881a954f689e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a49ccc5c.ee44.4b43.9ece.4eeb0e0352b8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a4aa5c1f.05ae.4f0e.a0b8.441e2307642b	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a4fc33a8.d190.4626.80dd.ee1b58cdca73	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a55678f2.b1d1.4678.a840.2cec63428885	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a5d38774.f798.4401.ae44.d8efbc0e4ef9	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a6108908.5ef9.47ef.8f57.b055bc6ee7aa	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a65b37e7.3012.4d06.8fe6.5e8ce086addf	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a65d1477.120e.4f3c.a816.f82f6582bc50	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a6635d85.9454.4cc3.9ef4.fa1c21acde4d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a79fb6f2.c8ca.4ebb.a0da.79f1ffbdce03	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.a9c28d5b.ef74.4397.9c27.94b6f3de5a83	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.aa5d5079.35bb.4c38.95e4.be3d2ae2f1d4	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.aae3af7b.134e.4b0f.b833.5fc674f072e7	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ab7ea93a.ebce.4ecf.a56d.01441d5605b3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ac4982b0.512b.4c95.b113.c4eef4ff9ccb	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ad0865f4.0719.4c22.9a3e.1d5ec2f9ad4c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.add815f6.3d1f.4d75.bc58.21f39d2f403a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.aef9e193.1f8c.429e.bfdf.38bb59235e7d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b0d2cdfb.2bbb.4fc2.8b26.9163ae7a6bf1	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b1603450.fce3.449f.88a5.38041fecbc22	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b1e40907.45fc.4d81.ad81.c58ed3d91e1f	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b2b082dc.0d6f.4f1d.bb98.2887c0349fd3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b2bca08c.48c6.43b0.824a.003ca3a07119	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b35cd9d4.2301.4c7e.bfb9.f4c329d492e0	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b447da2d.f44f.4ced.ab9e.b560736484fb	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b459a90c.b409.433b.974b.0d8b235238ef	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b4a127dc.cbb4.4f2a.972b.bcb6d53777a8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b4d2214f.e203.42be.accd.0c0793aa95f2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b50cbaeb.8cbe.410d.b7fa.9fca6702c533	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b5a7bdac.77d4.4360.a903.5f4f3034d85c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b612f67e.eea8.4e03.81b7.034dbfc44669	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b63e4b2e.ab70.4a37.9c9e.0f7e82d2e96e	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b6deebb1.472e.46b7.82ea.2fe2d25da9f6	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b6e1ea70.86f4.401b.8690.8cec59b847b5	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b75f1faa.7d0e.4f5c.bbbb.43c9eee3ca80	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b8c9914c.187b.47d9.97e7.eb96c3cce700	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.b986755d.b15a.4ad4.b6a2.0c7cdd9b8ced	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ba4e041a.56fc.4889.a4dc.83a66f2f3b60	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bb62f37b.e2d2.4ac6.aad1.5e299d85d153	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bc440644.d581.479b.b1f7.c26cada13dbf	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bcd36de2.cdd8.4e3a.898a.906f0fcb565a	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bd488386.2a78.4667.ac0e.034c944e93d1	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bd64992d.87cc.464f.9e1b.9c0156ed65d8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bdd134b0.9128.4500.b05b.c91ad1d192be	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bf016276.b4db.458b.ae2a.baa94e9693a7	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bf33f337.90ba.4242.b35f.b1cc0b9a1ead	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.bfd4d640.7817.49c8.ac35.a7a91b49e21b	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c01d6020.e9e7.4c68.96db.e8d91c7540e2	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c18a0367.8148.4450.bf5a.507b6fe30c73	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c1a66804.c565.448a.8371.0c8e386f4969	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c200e55d.869e.4e3c.8c18.4e9700df4f53	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c2072c98.e9a0.4af2.8cc1.c03be62710d8	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c20b61fb.2ca8.426c.b2d0.43b36b7dbe31	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c27fbf59.c359.4773.9236.d23daff0faef	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c287751e.0263.4fda.8aa2.3b717855e2ee	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c2e216e3.51c4.4894.8352.48d0fef7efc7	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c34ddc28.a67b.4478.b42d.7be7542bb228	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c3ac12ed.e37d.4759.9a2c.9b71d45d9ea6	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c3def350.038b.4470.aec7.41834dda4a9f	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c432ffae.1407.4d05.a1da.33259e237d14	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c61b44a5.ae92.4202.9d0c.b4507197e456	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c784e063.e586.43cb.a602.9f2e2ae420d1	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c87aa886.d2cf.432a.b38b.f40c01cb1965	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ca812b48.e567.4bd5.b834.28a634b4e61c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cb49481b.aea0.4f5c.ac10.fb6ce4693b40	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cb7c9f30.3ea4.464b.ac67.0ba656e7e817	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cbab4e97.4fde.4ee3.8a5a.10c1b3dda26c	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cc52726a.bed3.4840.a146.2a4c58978b89	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cdf7a3e6.75b1.4370.8d53.d8ac4596a0ca	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.ce5c847c.452d.46fc.96d9.ba2ff164a5ab	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cf793ef1.e300.4ea8.9039.60e647436b4d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cfdd76c9.1144.4fb0.87b9.5ea2bda80698	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.cfe0d2d7.c78b.4092.b923.3322b4312c6d	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d0296110.6ff1.4959.96d7.74074c23fcdd	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d056b75a.5ff8.4db3.9991.4cc8566d7528	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d08dfd2b.1f98.47da.b9ee.fc7c8125b3a3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d256d51b.02ce.450b.8447.f9dc7e949072	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d3470555.52b8.4482.8c60.42940884e396	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d43b37cd.6e23.4ccb.8d1a.a05be77c1288	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d592b0a9.ad8d.42fe.a641.b72316502f12	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d5d52d16.58aa.4619.97ea.a6ac89e12ec3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
10532.d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	qiita_10532	MiSeq Illumina	USA:AZ	Europe and Northern America	V4	feces
